id,energy,valence,danceability,acousticness,speechiness,liveness,instrumentalness,loudness,tempo
9726,0.754,0.629,0.619,0.106,0.0303,0.703,6.8e-05,-6.509,132.975
9727,0.605,0.229,0.401,0.0561,0.0331,0.521,7.47e-05,-6.967,141.779
9728,0.871,0.558,0.469,0.172,0.04,0.936,0.0,-5.609,85.811
9729,0.589,0.204,0.431,0.562,0.0297,0.354,0.0,-5.833,148.189
9730,0.61,0.109,0.459,0.00623,0.033,0.0763,0.0,-7.836,134.08
9731,0.783,0.688,0.563,0.0925,0.0695,0.0887,0.0,-9.052,77.723
9732,0.926,0.531,0.299,0.000442,0.0994,0.0585,0.116,-6.13,206.641
9733,0.823,0.967,0.639,0.0752,0.1,0.248,0.0,-6.666,171.066
9734,0.6,0.292,0.431,0.485,0.065,0.106,0.0,-6.494,192.297
9735,0.4,0.572,0.848,0.26,0.169,0.138,0.0,-9.685,100.032
9736,0.817,0.795,0.603,1.52e-05,0.0299,0.107,0.0115,-7.059,125.033
9737,0.753,0.26,0.328,0.489,0.0501,0.371,0.0,-6.438,133.145
9738,0.945,0.729,0.61,0.084,0.0596,0.0713,3.48e-05,-2.904,140.015
9739,0.766,0.331,0.511,0.109,0.0359,0.72,2.54e-05,-7.403,104.046
9740,0.636,0.933,0.611,0.182,0.0853,0.125,0.0,-6.031,110.039
9741,0.766,0.198,0.32,0.0317,0.0403,0.309,0.0,-4.828,139.581
9742,0.576,0.309,0.604,0.527,0.0364,0.0897,2.8e-05,-5.976,124.249
9743,0.96,0.835,0.295,5e-05,0.105,0.416,0.0,-3.357,178.374
9744,0.614,0.191,0.427,0.573,0.0325,0.183,0.0,-3.595,127.393
9745,0.625,0.215,0.413,0.497,0.0283,0.38,0.0,-4.745,136.017
9746,0.392,0.367,0.618,0.818,0.0288,0.107,0.0,-7.29,143.924
9747,0.78,0.901,0.738,0.479,0.0329,0.127,0.0,-3.802,127.946
9748,0.499,0.142,0.445,0.433,0.0266,0.0902,0.000818,-7.045,150.129
9749,0.206,0.276,0.494,0.822,0.0323,0.236,3.13e-06,-8.657,125.89
9750,0.619,0.886,0.753,0.00651,0.0572,0.282,0.611,-9.708,125.983
9751,0.7,0.661,0.76,0.211,0.112,0.107,0.0,-7.612,132.022
9752,0.633,0.853,0.81,0.0404,0.0812,0.224,0.304,-8.012,121.485
9753,0.739,0.518,0.533,0.00107,0.0341,0.094,0.0,-6.395,126.903
9754,0.719,0.777,0.777,0.355,0.0391,0.107,0.0,-6.701,113.877
9755,0.515,0.679,0.711,0.679,0.0514,0.0971,0.000324,-8.238,90.91
9756,0.779,0.769,0.535,0.068,0.0522,0.16,0.00196,-6.865,112.548
9757,0.394,0.296,0.614,0.307,0.0447,0.128,0.0,-11.954,139.952
9758,0.637,0.357,0.739,0.206,0.0296,0.102,0.00312,-6.9,129.97
9759,0.118,0.195,0.299,0.96,0.0349,0.946,0.0,-14.812,66.954
9760,0.702,0.6,0.626,0.00274,0.0279,0.214,0.000166,-8.525,139.506
9761,0.785,0.893,0.706,0.000139,0.0385,0.236,0.0506,-4.173,123.029
9762,0.946,0.66,0.566,0.249,0.127,0.914,0.0,-5.572,158.005
9763,0.488,0.216,0.402,0.0061,0.0379,0.575,1.34e-06,-11.916,140.018
9764,0.793,0.429,0.506,0.498,0.154,0.947,3.16e-05,-7.115,98.582
9765,0.851,0.515,0.559,0.000964,0.0328,0.228,0.0,-5.199,116.964
9766,0.32,0.148,0.447,0.813,0.0306,0.176,0.0,-10.914,124.428
9767,0.638,0.488,0.745,0.44,0.284,0.229,0.000109,-7.012,130.022
9768,0.418,0.603,0.708,0.778,0.0472,0.112,0.0,-7.015,96.565
9769,0.752,0.32,0.794,0.567,0.853,0.479,0.0,-7.935,158.133
9770,0.586,0.85,0.721,0.281,0.332,0.169,0.0,-9.458,170.212
9771,0.922,0.76,0.584,0.0216,0.0422,0.963,0.0015,-5.513,142.05
9772,0.366,0.677,0.624,0.643,0.037,0.684,5.38e-05,-12.763,135.842
9773,0.834,0.678,0.493,0.18,0.241,0.271,0.0328,-5.656,143.353
9774,0.471,0.361,0.516,0.595,0.0299,0.785,4.28e-06,-10.508,128.183
9775,0.366,0.53,0.493,0.788,0.0514,0.795,0.0454,-11.803,132.889
9776,0.705,0.449,0.751,0.198,0.0442,0.117,0.0189,-3.885,90.006
9777,0.816,0.625,0.628,0.437,0.0396,0.189,0.000209,-5.393,113.068
9778,0.452,0.172,0.516,0.495,0.0541,0.88,0.0,-8.524,102.929
9779,0.693,0.352,0.479,0.242,0.0442,0.922,0.0,-5.845,139.93
9780,0.678,0.375,0.638,0.33,0.246,0.331,0.0,-4.483,87.211
9781,0.217,0.334,0.593,0.961,0.0319,0.103,8.36e-06,-11.108,127.786
9782,0.714,0.949,0.661,0.363,0.0528,0.405,0.0,-10.699,108.933
9783,0.768,0.426,0.604,0.169,0.0437,0.282,0.0,-4.718,151.348
9784,0.637,0.315,0.453,0.282,0.0336,0.0752,0.57,-9.042,133.968
9785,0.563,0.366,0.589,0.65,0.0289,0.121,0.0,-6.39,136.052
9786,0.528,0.249,0.388,0.172,0.0335,0.106,0.0,-7.492,90.999
9787,0.796,0.577,0.632,0.104,0.0349,0.106,0.0,-6.823,105.075
9788,0.383,0.442,0.873,0.565,0.428,0.519,0.0,-11.517,119.994
9789,0.991,0.433,0.359,0.000762,0.121,0.0837,2.23e-05,-3.688,181.231
9790,0.906,0.655,0.73,0.161,0.111,0.0954,0.0,-4.453,98.002
9791,0.427,0.223,0.608,0.726,0.0289,0.0762,0.0,-9.294,128.041
9792,0.403,0.318,0.495,0.124,0.0299,0.177,0.0,-12.057,140.122
9793,0.832,0.612,0.509,0.0837,0.265,0.976,2.76e-06,-13.238,135.911
9794,0.786,0.251,0.436,0.0684,0.0447,0.636,5.66e-06,-6.569,184.786
9795,0.762,0.707,0.488,0.193,0.11,0.202,0.0,-9.237,113.881
9796,0.676,0.513,0.507,0.677,0.0326,0.677,1.35e-05,-8.192,130.834
9797,0.704,0.527,0.45,0.139,0.031,0.122,0.0,-5.073,100.765
9798,0.862,0.233,0.511,0.0768,0.0443,0.697,1.92e-05,-7.242,135.978
9799,0.75,0.487,0.354,0.364,0.0506,0.0875,0.0,-4.373,149.673
9800,0.861,0.9,0.806,0.0321,0.0491,0.155,0.696,-7.0,123.025
9801,0.656,0.432,0.521,0.699,0.245,0.224,0.0026,-5.347,137.201
9802,0.782,0.565,0.642,0.309,0.0921,0.087,0.0,-3.873,92.089
9803,0.655,0.522,0.762,0.385,0.268,0.109,3.28e-06,-4.345,97.942
9804,0.734,0.886,0.727,0.0858,0.373,0.38,0.0,-4.536,85.527
9805,0.572,0.486,0.538,0.596,0.315,0.0728,0.0,-7.503,88.848
9806,0.379,0.41,0.737,0.184,0.0713,0.081,0.0,-9.86,113.995
9807,0.463,0.531,0.638,0.69,0.404,0.0917,0.0,-7.043,109.949
9808,0.656,0.0691,0.265,0.0096,0.036,0.27,0.000277,-6.486,143.864
9809,0.646,0.515,0.922,0.0179,0.161,0.125,0.0,-4.131,92.041
9810,0.748,0.833,0.649,0.661,0.313,0.172,0.0,-7.203,82.834
9811,0.596,0.649,0.69,0.0123,0.0845,0.0979,0.0,-6.896,150.221
9812,0.932,0.446,0.773,0.429,0.299,0.0708,0.00159,-7.231,84.508
9813,0.434,0.312,0.663,0.787,0.358,0.136,0.0,-8.658,90.648
9814,0.582,0.611,0.384,0.0264,0.0925,0.494,0.0,-9.035,139.91
9815,0.799,0.968,0.768,0.223,0.281,0.311,0.0,-6.906,89.023
9816,0.299,0.233,0.452,0.794,0.0407,0.046,0.0,-11.7,78.769
9817,0.781,0.642,0.694,0.192,0.364,0.12,2.81e-05,-4.799,86.857
9818,0.727,0.794,0.709,0.41,0.211,0.105,0.00554,-8.918,74.967
9819,0.661,0.658,0.759,0.201,0.363,0.137,0.0,-6.457,129.794
9820,0.735,0.583,0.302,0.746,0.116,0.892,0.0,-8.012,146.185
9821,0.669,0.335,0.619,0.625,0.0369,0.157,3.58e-06,-5.745,133.948
9822,0.725,0.734,0.467,0.167,0.0356,0.446,0.0,-6.067,170.125
9823,0.666,0.125,0.509,0.625,0.0411,0.117,0.0,-4.606,138.003
9824,0.633,0.434,0.862,0.0076,0.0753,0.366,0.000311,-8.216,131.985
9825,0.647,0.762,0.631,0.0316,0.0418,0.0946,0.0079,-6.433,164.191
9826,0.588,0.146,0.462,0.215,0.0296,0.598,6e-06,-6.404,141.151
9827,0.486,0.297,0.595,0.32,0.0266,0.132,0.0332,-11.893,144.042
9828,0.265,0.309,0.728,0.598,0.0319,0.0968,2.39e-06,-14.823,108.112
9829,0.449,0.179,0.558,0.2,0.0273,0.0787,2.5e-06,-6.126,129.764
9830,0.217,0.163,0.252,0.883,0.0304,0.121,0.0,-10.745,69.779
9831,0.318,0.188,0.563,0.641,0.0277,0.0952,0.0,-10.749,112.072
9832,0.532,0.225,0.393,0.0121,0.0412,0.111,0.0,-11.796,133.997
9833,0.39,0.275,0.712,0.607,0.0314,0.144,1.5e-05,-11.013,119.981
9834,0.333,0.699,0.647,0.926,0.0345,0.268,0.306,-12.329,84.564
9835,0.611,0.863,0.673,0.623,0.0314,0.854,0.000161,-10.311,96.338
9836,0.476,0.452,0.53,0.285,0.0332,0.106,4.72e-06,-7.671,139.684
9837,0.63,0.927,0.603,0.00343,0.0323,0.139,0.0,-7.754,141.934
9838,0.368,0.16,0.509,0.317,0.0573,0.281,1.67e-06,-9.611,119.552
9839,0.445,0.319,0.381,0.609,0.0308,0.118,0.0,-6.246,131.986
9840,0.517,0.552,0.716,0.209,0.0309,0.0837,0.0,-7.717,129.942
9841,0.459,0.224,0.442,0.415,0.0409,0.105,5.13e-06,-10.625,76.867
9842,0.351,0.134,0.63,0.661,0.0368,0.102,9.29e-06,-8.697,109.95
9843,0.613,0.16,0.545,0.111,0.0273,0.0943,5.53e-06,-8.874,83.17
9844,0.688,0.316,0.418,0.397,0.0472,0.165,0.0,-5.206,145.365
9845,0.505,0.454,0.565,0.668,0.0301,0.153,0.0,-6.019,126.045
9846,0.684,0.135,0.244,0.0188,0.0384,0.239,0.000585,-7.798,73.085
9847,0.576,0.24,0.276,0.582,0.0389,0.636,0.0,-8.672,139.751
9848,0.86,0.334,0.492,0.0113,0.0524,0.204,0.0,-4.333,134.166
9849,0.731,0.579,0.581,0.192,0.0289,0.405,0.0,-5.189,127.58
9850,0.542,0.18,0.761,0.000434,0.0547,0.122,0.854,-9.789,118.988
9851,0.542,0.18,0.761,0.000434,0.0547,0.122,0.854,-9.789,118.988
9852,0.641,0.864,0.778,0.0105,0.0437,0.243,0.0,-6.977,140.06
9853,0.314,0.476,0.776,0.881,0.034,0.139,0.000723,-9.513,124.055
9854,0.767,0.843,0.697,0.271,0.451,0.902,0.0,-6.196,100.392
9855,0.539,0.72,0.62,0.391,0.52,0.215,0.0,-8.343,83.836
9856,0.823,0.625,0.594,0.202,0.286,0.443,0.0,-7.33,94.122
9857,0.63,0.289,0.931,0.426,0.275,0.0879,0.000856,-9.477,103.98
9858,0.898,0.81,0.637,0.186,0.106,0.975,0.000673,-5.322,96.878
9859,0.383,0.357,0.85,0.112,0.338,0.0824,0.0,-9.334,143.087
9860,0.416,0.459,0.718,0.0117,0.0744,0.341,0.0,-7.583,130.105
9861,0.904,0.714,0.789,0.153,0.255,0.0701,0.0,-3.717,95.016
9862,0.842,0.131,0.659,8.79e-05,0.0462,0.367,0.506,-13.185,119.04
9863,0.654,0.705,0.696,0.202,0.287,0.0865,0.0,-7.775,81.667
9864,0.531,0.682,0.6,0.618,0.419,0.288,0.0,-8.253,84.777
9865,0.714,0.471,0.806,0.143,0.323,0.171,1.78e-06,-6.804,133.029
9866,0.73,0.225,0.403,0.21,0.0356,0.552,5.4e-05,-2.79,141.075
9867,0.648,0.743,0.748,0.484,0.0278,0.11,1.48e-05,-5.797,112.529
9868,0.346,0.36,0.325,0.629,0.033,0.107,0.0,-8.083,100.116
9869,0.78,0.388,0.574,0.336,0.0665,0.787,0.0035,-7.953,89.319
9870,0.675,0.476,0.57,0.000223,0.0278,0.0961,5.13e-05,-9.001,116.923
9871,0.759,0.276,0.425,0.13,0.0366,0.192,0.0,-5.179,154.896
9872,0.518,0.237,0.512,0.168,0.0307,0.126,0.0,-7.792,123.932
9873,0.585,0.376,0.475,0.758,0.0705,0.319,3.44e-05,-7.804,106.722
9874,0.778,0.888,0.828,0.13,0.0681,0.0359,3.82e-05,-4.905,79.531
9875,0.561,0.672,0.712,0.794,0.0263,0.105,0.0178,-8.876,112.028
9876,0.366,0.289,0.656,0.578,0.0303,0.27,3.58e-06,-13.323,125.962
9877,0.489,0.302,0.59,0.124,0.0259,0.0926,0.0269,-7.864,79.974
9878,0.645,0.198,0.337,0.277,0.0351,0.061,0.0,-5.376,140.402
9879,0.534,0.168,0.521,0.436,0.04,0.129,0.0,-7.343,138.119
9880,0.642,0.497,0.46,0.718,0.0781,0.395,0.0,-6.07,136.036
9881,0.911,0.669,0.457,0.14,0.0782,0.711,0.000228,-6.373,173.135
9882,0.481,0.208,0.446,0.491,0.0279,0.119,0.0,-4.407,127.494
9883,0.73,0.324,0.37,0.72,0.0379,0.26,0.0,-4.265,143.209
9884,0.445,0.32,0.337,0.645,0.0289,0.0839,0.0,-6.577,81.2
9885,0.396,0.436,0.509,0.542,0.0335,0.127,1.21e-06,-11.166,140.071
9886,0.545,0.215,0.595,0.53,0.027,0.229,0.0,-6.144,105.103
9887,0.56,0.212,0.49,0.229,0.034,0.107,0.000123,-5.179,140.11
9888,0.257,0.269,0.537,0.789,0.0279,0.0918,1.15e-06,-16.067,143.97
9889,0.544,0.345,0.608,0.498,0.0282,0.114,1.15e-06,-5.879,140.005
9890,0.583,0.598,0.375,0.545,0.0288,0.964,1.74e-05,-8.364,89.428
9891,0.729,0.829,0.595,0.34,0.0305,0.195,0.0,-7.017,113.182
9892,0.512,0.494,0.28,0.347,0.029,0.108,0.0,-6.932,80.795
9893,0.938,0.429,0.514,0.0227,0.0604,0.929,5.43e-05,-5.098,116.063
9894,0.576,0.24,0.276,0.582,0.0389,0.636,0.0,-8.672,139.751
9895,0.389,0.173,0.389,0.088,0.0268,0.762,1.07e-05,-10.618,76.006
9896,0.871,0.601,0.504,0.000157,0.0436,0.118,0.00179,-6.669,94.095
9897,0.271,0.406,0.529,0.89,0.0283,0.0649,0.00163,-8.401,138.015
9898,0.57,0.469,0.633,0.219,0.0269,0.118,1.39e-05,-5.668,101.889
9899,0.489,0.125,0.279,0.0864,0.0383,0.101,6.54e-05,-6.429,133.42
9900,0.45,0.564,0.589,0.621,0.438,0.0951,0.0,-9.301,84.312
9901,0.379,0.234,0.482,0.361,0.037,0.752,0.0,-13.64,128.12
9902,0.214,0.0752,0.55,0.662,0.0308,0.104,0.000229,-14.945,120.407
9903,0.709,0.528,0.779,0.406,0.17,0.167,0.0,-5.991,128.032
9904,0.765,0.633,0.698,0.415,0.33,0.344,0.0,-5.34,93.024
9905,0.264,0.197,0.809,0.614,0.0828,0.295,0.0442,-11.249,132.04
9906,0.554,0.425,0.744,0.185,0.247,0.193,0.0,-8.036,80.038
9907,0.722,0.76,0.74,0.606,0.246,0.108,0.0,-6.765,148.935
9908,0.673,0.316,0.569,0.082,0.225,0.381,0.0014,-6.403,129.838
9909,0.583,0.745,0.645,0.202,0.0288,0.0856,0.0,-5.689,82.01
9910,0.467,0.641,0.73,0.596,0.0277,0.114,0.0,-10.498,110.131
9911,0.392,0.387,0.604,0.794,0.0652,0.102,4.21e-05,-11.259,83.683
9912,0.587,0.604,0.713,0.201,0.0368,0.108,0.0,-6.626,85.969
9913,0.805,0.68,0.499,0.00306,0.0614,0.12,0.0,-3.467,101.869
9914,0.716,0.658,0.757,0.41,0.0481,0.328,0.00293,-6.86,90.044
9915,0.765,0.432,0.776,0.35,0.255,0.194,0.0,-6.542,134.151
9916,0.873,0.149,0.444,0.0273,0.32,0.298,0.000154,-7.524,88.549
9917,0.412,0.252,0.493,0.829,0.0439,0.0978,0.0,-8.94,126.431
9918,0.306,0.753,0.773,0.778,0.0393,0.166,0.0,-11.519,114.034
9919,0.455,0.558,0.536,0.00426,0.0286,0.687,0.000941,-11.351,80.012
9920,0.839,0.533,0.511,0.0295,0.0324,0.942,8.3e-06,-4.406,97.583
9921,0.312,0.196,0.234,0.577,0.0292,0.0954,1.12e-06,-10.54,169.721
9922,0.508,0.0824,0.729,0.0812,0.0931,0.589,0.115,-9.2,159.992
9923,0.911,0.785,0.76,0.119,0.0456,0.611,0.0,-8.193,112.163
9924,0.161,0.221,0.272,0.884,0.0314,0.12,2.07e-05,-13.479,102.972
9925,0.31,0.347,0.489,0.868,0.149,0.845,0.0,-12.169,105.223
9926,0.613,0.103,0.414,0.00195,0.0341,0.0896,4.42e-05,-8.727,150.077
9927,0.85,0.878,0.648,0.0861,0.0401,0.122,1.43e-05,-5.323,77.516
9928,0.853,0.364,0.413,0.188,0.0633,0.413,0.0,-6.529,167.915
9929,0.354,0.509,0.186,0.133,0.0322,0.495,0.0,-11.539,82.198
9930,0.917,0.645,0.497,0.00753,0.0843,0.198,0.000652,-4.996,159.968
9931,0.451,0.367,0.52,0.686,0.0254,0.225,0.0,-9.247,129.951
9932,0.626,0.594,0.41,0.0055,0.0316,0.19,0.000106,-13.01,78.895
9933,0.131,0.183,0.685,0.651,0.0298,0.141,0.000536,-15.824,109.176
9934,0.779,0.373,0.413,0.0178,0.0412,0.113,0.0,-3.849,139.811
9935,0.91,0.653,0.687,0.0957,0.321,0.515,0.0,-4.772,84.602
9936,0.516,0.397,0.46,0.448,0.0276,0.209,0.0,-9.473,83.805
9937,0.941,0.752,0.543,0.0184,0.0418,0.11,0.0,-4.036,145.135
9938,0.766,0.709,0.589,0.0112,0.0295,0.109,0.0,-4.466,142.012
9939,0.782,0.934,0.74,0.691,0.0286,0.726,0.000127,-8.793,125.012
9940,0.796,0.339,0.471,0.0439,0.0423,0.712,0.000226,-8.318,178.063
9941,0.204,0.188,0.51,0.967,0.0338,0.0748,0.00681,-12.534,120.05
9942,0.572,0.234,0.342,0.281,0.0348,0.792,0.0,-6.713,129.615
9943,0.589,0.303,0.546,0.657,0.0342,0.281,1.61e-05,-8.899,132.973
9944,0.496,0.469,0.548,0.189,0.025,0.976,0.00787,-7.619,97.916
9945,0.73,0.537,0.698,0.00786,0.094,0.214,8.57e-05,-8.146,116.189
9946,0.715,0.359,0.471,0.0792,0.0314,0.787,0.000993,-5.131,135.55
9947,0.831,0.382,0.529,0.455,0.0511,0.808,0.0,-3.876,149.813
9948,0.369,0.206,0.23,0.485,0.0345,0.0828,8.32e-05,-12.808,81.356
9949,0.974,0.817,0.455,0.00341,0.0486,0.157,0.0,-2.6,167.934
9950,0.971,0.36,0.541,2.78e-05,0.088,0.0837,0.0052,-3.323,107.949
9951,0.568,0.588,0.827,0.153,0.444,0.111,0.0,-8.187,114.937
9952,0.6,0.405,0.461,0.44,0.097,0.219,4.12e-06,-7.234,100.028
9953,0.711,0.297,0.569,0.345,0.133,0.115,1.27e-06,-9.358,124.236
9954,0.637,0.482,0.652,0.0261,0.301,0.374,0.0,-4.903,193.705
9955,0.579,0.583,0.685,0.223,0.104,0.0814,0.0,-6.369,131.573
9956,0.689,0.355,0.748,0.0537,0.06,0.243,0.0,-5.981,120.026
9957,0.661,0.598,0.859,0.279,0.0556,0.114,1.59e-06,-6.18,121.96
9958,0.713,0.417,0.817,0.187,0.0371,0.11,0.0346,-5.95,134.024
9959,0.42,0.093,0.887,0.259,0.0862,0.101,7.46e-06,-11.553,130.026
9960,0.842,0.798,0.774,0.142,0.0824,0.318,0.0,-6.424,110.412
9961,0.69,0.503,0.654,0.405,0.285,0.0695,0.0,-8.221,81.897
9962,0.876,0.676,0.506,0.194,0.316,0.353,1.86e-06,-5.877,124.218
9963,0.701,0.836,0.813,0.277,0.207,0.214,0.0,-5.023,95.072
9964,0.539,0.292,0.562,0.0982,0.262,0.105,0.00112,-7.749,123.183
9965,0.48,0.155,0.414,0.274,0.0329,0.073,0.000687,-8.519,148.087
9966,0.409,0.294,0.481,0.0578,0.0278,0.233,0.00238,-7.973,136.008
9967,0.632,0.183,0.322,0.0742,0.0364,0.104,0.0,-6.371,127.726
9968,0.537,0.0758,0.411,0.402,0.0287,0.177,0.000403,-6.894,117.732
9969,0.823,0.498,0.686,0.39,0.276,0.144,3.68e-05,-4.657,89.833
9970,0.544,0.286,0.259,0.0652,0.0543,0.0624,0.0,-8.417,80.57
9971,0.404,0.374,0.355,0.841,0.0419,0.909,0.0,-10.344,169.318
9972,0.483,0.582,0.523,0.113,0.224,0.384,0.0,-11.705,140.307
9973,0.894,0.498,0.497,0.00771,0.0371,0.0924,0.0,-3.793,134.964
9974,0.934,0.946,0.692,0.143,0.263,0.761,0.0,-6.877,82.931
9975,0.532,0.0674,0.398,0.358,0.031,0.43,1.24e-05,-5.967,139.913
9976,0.26,0.129,0.246,0.776,0.0334,0.146,0.0,-9.556,90.369
9977,0.85,0.772,0.675,0.065,0.0288,0.941,2.9e-05,-7.087,111.992
9978,0.676,0.234,0.379,0.604,0.0396,0.186,0.0,-3.501,139.43
9979,0.91,0.774,0.537,0.0321,0.176,0.951,0.000478,-4.783,137.261
9980,0.352,0.571,0.822,0.00115,0.381,0.113,1.85e-05,-12.516,139.434
9981,0.896,0.633,0.666,0.67,0.12,0.149,2.99e-06,-8.386,130.093
9982,0.515,0.527,0.556,0.0758,0.0268,0.217,0.000702,-13.122,97.143
9983,0.638,0.52,0.602,0.217,0.0372,0.0856,0.015,-7.761,171.512
9984,0.892,0.672,0.63,0.219,0.386,0.373,0.0,-4.382,79.312
9985,0.659,0.201,0.345,0.209,0.0351,0.966,0.0,-5.271,80.689
9986,0.435,0.0406,0.468,0.253,0.031,0.268,0.0,-9.593,141.803
9987,0.527,0.391,0.587,0.188,0.0267,0.958,1.71e-06,-9.664,86.012
9988,0.77,0.477,0.509,0.165,0.0878,0.707,0.0296,-7.735,91.41
9989,0.861,0.478,0.476,0.00673,0.0312,0.445,2.02e-06,-5.145,150.13
9990,0.586,0.82,0.702,0.469,0.302,0.159,0.0,-9.211,73.581
9991,0.823,0.298,0.216,0.0642,0.0541,0.594,0.0,-5.53,164.412
9992,0.335,0.196,0.482,0.596,0.0299,0.735,0.0,-11.396,125.95
9993,0.713,0.488,0.629,0.489,0.0488,0.143,0.0,-2.518,145.997
9994,0.618,0.47,0.589,0.676,0.0442,0.143,0.0,-6.076,123.891
9995,0.581,0.299,0.629,0.547,0.042,0.681,1.81e-05,-9.571,86.005
9996,0.459,0.201,0.647,0.586,0.0331,0.19,0.0,-6.737,135.824
9997,0.78,0.656,0.652,0.0195,0.0507,0.186,0.0334,-8.433,112.68
9998,0.94,0.887,0.773,0.193,0.0792,0.19,0.0,-5.303,97.135
9999,0.437,0.844,0.674,0.414,0.0297,0.0713,0.0996,-14.639,117.738
10000,0.88,0.514,0.576,0.0208,0.126,0.334,8.99e-05,-2.01,87.969
10001,0.506,0.0613,0.416,0.0404,0.1,0.11,0.0202,-7.885,172.028
10002,0.888,0.561,0.555,0.000145,0.0398,0.493,0.37,-5.489,131.959
10003,0.964,0.0558,0.461,0.00025,0.223,0.247,0.3,-3.275,112.586
10004,0.955,0.586,0.542,0.00097,0.0435,0.309,0.154,-5.174,140.013
10005,0.714,0.365,0.745,0.0141,0.0751,0.363,0.0222,-3.681,104.003
10006,0.934,0.471,0.507,0.00936,0.188,0.222,0.00175,-2.325,175.954
10007,0.593,0.207,0.607,0.102,0.0259,0.183,0.32,-9.291,124.014
10008,0.717,0.0621,0.546,0.00307,0.034,0.262,0.906,-9.917,129.998
10009,0.954,0.332,0.661,0.0519,0.128,0.22,0.000667,-1.866,141.911
10010,0.897,0.482,0.751,0.00957,0.0468,0.329,2.88e-05,-3.598,119.97
10011,0.81,0.21,0.554,0.0725,0.0382,0.148,0.369,-5.079,128.023
10012,0.991,0.289,0.617,0.0157,0.13,0.597,0.856,-3.26,117.006
10013,0.826,0.427,0.499,0.00095,0.0534,0.122,0.029,-7.082,140.007
10014,0.729,0.177,0.577,0.0953,0.0319,0.184,0.928,-14.376,126.988
10015,0.976,0.337,0.382,1.28e-05,0.0729,0.109,0.556,-2.909,140.014
10016,0.92,0.363,0.632,0.119,0.0531,0.114,0.508,-4.976,127.001
10017,0.895,0.0699,0.608,0.000204,0.042,0.11,0.753,-9.447,123.007
10018,0.893,0.212,0.583,0.000178,0.0438,0.589,0.748,-6.514,134.888
10019,0.941,0.342,0.397,1.46e-05,0.131,0.268,0.442,-4.254,175.001
10020,0.954,0.332,0.661,0.0519,0.128,0.22,0.000667,-1.866,141.911
10021,0.808,0.303,0.673,0.0121,0.0491,0.037,0.878,-6.183,130.041
10022,0.714,0.623,0.867,0.0224,0.0662,0.104,0.704,-5.144,123.974
10023,0.953,0.558,0.545,0.000941,0.0441,0.281,0.117,-5.172,140.002
10024,0.944,0.454,0.652,0.00225,0.0515,0.103,0.276,-4.804,147.078
10025,0.995,0.262,0.604,0.00306,0.164,0.109,0.626,-3.641,136.216
10026,0.744,0.151,0.493,0.000748,0.0342,0.322,0.384,-4.021,140.041
10027,0.96,0.533,0.443,0.000127,0.0661,0.194,0.875,-5.481,174.011
10028,0.944,0.382,0.672,0.0102,0.0761,0.321,0.9,-5.214,114.015
10029,0.977,0.809,0.606,0.0206,0.06,0.179,0.5,-3.642,109.41
10030,0.921,0.701,0.552,0.00897,0.0399,0.0935,0.0457,-3.283,173.996
10031,0.917,0.0369,0.403,0.000155,0.072,0.0689,0.886,-5.785,173.409
10032,0.98,0.396,0.607,0.000282,0.25,0.566,0.841,-0.488,172.039
10033,0.865,0.12,0.55,0.0085,0.0473,0.409,0.894,0.025,171.973
10034,0.957,0.0772,0.528,0.121,0.114,0.144,0.91,-1.265,171.992
10035,0.832,0.0579,0.574,0.0033,0.0545,0.0734,0.328,-2.138,172.074
10036,0.736,0.739,0.863,0.0421,0.0439,0.0968,5.03e-05,-6.888,124.013
10037,0.948,0.355,0.545,0.00335,0.0779,0.226,0.364,-5.098,141.507
10038,0.933,0.679,0.522,0.000113,0.0544,0.112,0.724,-4.086,181.957
10039,0.605,0.207,0.761,0.0229,0.255,0.101,0.834,-4.026,171.922
10040,0.95,0.519,0.72,0.00293,0.185,0.241,0.653,-0.971,174.028
10041,0.898,0.303,0.662,0.0773,0.412,0.113,0.256,-2.446,171.922
10042,0.739,0.148,0.493,0.082,0.127,0.472,0.139,-2.681,114.473
10043,0.998,0.37,0.664,0.00128,0.0642,0.287,0.466,-5.86,149.002
10044,0.73,0.353,0.794,0.0548,0.0538,0.0703,0.0329,-4.58,130.046
10045,0.95,0.176,0.563,0.00121,0.0395,0.897,0.0157,-3.127,173.953
10046,0.744,0.591,0.771,0.0224,0.108,0.474,1.12e-05,-11.456,89.994
10047,0.897,0.483,0.751,0.00957,0.0468,0.329,2.72e-05,-3.602,119.97
10048,0.631,0.57,0.586,0.509,0.074,0.11,0.000361,-9.008,94.0
10049,0.897,0.483,0.751,0.00957,0.0468,0.329,2.72e-05,-3.602,119.97
10050,0.956,0.36,0.492,0.00892,0.0472,0.288,0.872,-4.186,126.968
10051,0.9,0.0394,0.601,0.0125,0.0578,0.0847,0.936,-6.781,127.014
10052,0.898,0.229,0.524,0.000328,0.0409,0.102,0.796,-6.543,130.016
10053,0.967,0.42,0.68,0.00263,0.084,0.444,0.102,-2.38,87.993
10054,0.814,0.955,0.653,0.000653,0.0414,0.0391,0.25,-6.327,125.013
10055,0.945,0.437,0.759,0.0408,0.192,0.353,0.165,-1.518,174.079
10056,0.506,0.0613,0.416,0.0404,0.1,0.11,0.0202,-7.885,172.028
